Date,Product_Name,Quantity,Unit_Price,Store_Location,Payment_Type,Promotion_Applied,Weather,Temperature,Staff_Performance_Rating,Customer_Feedback,Delivery_Time_min,Order_Type,Customer_Name,Customer_Address,Customer_PhoneNumber,Customer_Email,Staff_Name,Staff_Email,Day_Of_Week,Total_Sales
2023-01-04 17:00:00,Chocolate Cake,4,19.7016348862065,North,Online,True,Sunny,28.8885227414724,Poor,Neutral,37,Online Order,Katherine Wood,"72819 Williamson Fall
Lake Taraville, NY 04525",223-347-5491,landrypeter@example.net,Travis Williams,sarahedwards@example.com,Wednesday,78.806539544826
2023-01-04 18:00:00,Chocolate Cake,5,12.1681767203336,North,Credit Card,True,Rainy,25.6988643644302,Excellent,Neutral,26,Online Order,Frederick Gardner,"79773 Dale Hollow
South Sherrymouth, WA 87524",001-502-295-9196,uroberts@example.com,Jeffrey Wagner,uclark@example.com,Wednesday,60.8408836016681
2023-01-04 19:00:00,Pizza Beef Double decker,5,12.9838629672346,East,Online,False,Cloudy,27.5290337117129,Poor,Negative,28,Online Order,James Bush,"06519 Shelley Port
Victorland, WV 35613",234.955.9016,smithgwendolyn@example.com,Elizabeth Gregory,owensdanny@example.com,Wednesday,64.9193148361732
2023-01-04 20:00:00,Fruit Cake,5,7.52505433878695,South,Cash,False,Sunny,29.0760688015661,Good,Neutral,32,Online Order,Jennifer Phillips,"86085 Marcus Keys
Cooleychester, MN 19841",001-993-642-1195x44396,hayers@example.com,Lonnie Galvan,james65@example.com,Wednesday,37.6252716939347
2023-01-04 21:00:00,Pizza Beef Double decker,1,8.70361140001378,North,Cash,True,Cloudy,28.3983579776867,Average,Neutral,41,In Store,Billy Burns,"21847 Miller Burgs Apt. 784
North Scott, DC 65906",+1-392-669-8113x334,keithhiggins@example.net,Elizabeth Foster,Unknown,Wednesday,8.70361140001378
2023-01-04 22:00:00,Carrot Cake,2,17.5782382235424,East,Online,True,Rainy,27.2960755330426,Poor,Negative,42,Online Order,Meredith Jarvis,"1406 Hernandez Shoal Suite 681
West Kevinmouth, CO 73653",955.869.1657,Unknown,Natalie Webb,burtonscott@example.com,Wednesday,35.1564764470848
2023-01-04 23:00:00,Carrot Cake,1,10.3427847067639,South,Credit Card,True,Cloudy,27.573992061341,Good,Negative,32,Online Order,Garrett Woodward,"343 Jeremy Rapid Suite 576
Kaylachester, CO 96021",001-886-447-1487x741,kbryant@example.org,Robin Ferguson,eortiz@example.com,Wednesday,10.3427847067639
2023-01-05 00:00:00,Pizza Beef Double decker,4,17.4022246069462,West,Cash,False,Sunny,22.6461786564182,Good,Neutral,30,In Store,Ashley Richardson,"742 Leach Green
Millershire, PW 56386",304-888-2317x670,lrussell@example.net,Tracie Myers,douglas41@example.com,Thursday,69.6088984277851
2023-01-05 01:00:00,Fruit Cake,1,15.6352058643054,East,Credit Card,True,Cloudy,27.15434218268169,Excellent,Positive,30,Online Order,Laura Williams,"USCGC Yang
FPO AE 28672",001-298-917-2349x106,lisa94@example.net,Catherine Williams,sarahfrench@example.org,Thursday,15.6352058643054
2023-01-05 02:00:00,Pizza Beef Double decker,4,7.65756387907798,North,Online,True,Cloudy,28.1264047991152,Good,Unknown,27,In Store,Ryan Smith,"40103 Gardner Ville
Malonemouth, MA 89448",497-585-4292x68463,luisking@example.net,Jonathon Dixon,jasminebecker@example.org,Thursday,30.6302555163119
2023-01-05 03:00:00,Chocolate Cake,4,12.6116954917961,West,Online,True,Sunny,21.9661979255705,Average,Positive,43,In Store,Jessica Smith,"Unit 8659 Box 4224
DPO AA 88233",+1-934-723-5702x03026,tammy27@example.net,Mrs. Nicole White,monica44@example.org,Thursday,50.4467819671845
2023-01-05 04:00:00,Red Velvet Cake,3,15.1608098227807,South,Cash,False,Sunny,27.15434218268169,Average,Unknown,23,Online Order,Leah Moon,"58612 Christina Mountain
North Kelseymouth, IA 23450",(632)649-5987,jordanthomas@example.net,Elizabeth Mueller,nathan75@example.net,Thursday,45.4824294683422
2023-01-05 05:00:00,Pizza Margherita,5,8.52555822205737,South,Online,True,Cloudy,33.9866596756602,Poor,Positive,40,Phone Order,Randy Mayer,"314 David Prairie Apt. 210
North Emma, CA 94063",001-911-377-3593x484,greenrebecca@example.org,Jonathon Owens,Unknown,Thursday,42.6277911102868
2023-01-05 06:00:00,Red Velvet Cake,4,17.4603276578011,East,Cash,False,Cloudy,34.2096034885544,Poor,Negative,42,Online Order,Sara Marshall,"31607 Richardson Flat Apt. 530
Mikeburgh, DC 71321",(958)734-8343x815,kellybrown@example.org,Jonathan Shelton,devin36@example.org,Thursday,69.8413106312046
2023-01-05 07:00:00,Fruit Cake,3,13.1724148631778,East,Credit Card,True,Rainy,27.15434218268169,Poor,Negative,55,Phone Order,David Aguilar,"932 James Avenue Suite 616
Port Darrylstad, OK 17583",849-753-0480x1480,davisrobert@example.net,Andrew Brewer,seanpatrick@example.net,Thursday,39.5172445895334
2023-01-05 08:00:00,Red Velvet Cake,5,7.47863075663904,East,Cash,True,Sunny,22.0327531034113,Poor,Negative,27,In Store,Lauren Powell,"PSC 9707, Box 8226
APO AA 69575",557.210.6658x922,bankstoni@example.org,Alex Sharp,mary60@example.org,Thursday,37.3931537831952
2023-01-05 09:00:00,Carrot Cake,4,13.744766392469,South,Cash,True,Cloudy,27.7759943994959,Average,Neutral,50,Phone Order,Colin Hughes,"03268 Jessica Inlet Suite 781
Floresbury, TX 72256",+1-256-747-2139x38713,wgross@example.com,Tina Allen,omoreno@example.org,Thursday,54.9790655698761
2023-01-05 10:00:00,Cheesecake,4,19.9957070623387,West,Credit Card,False,Sunny,21.6891384402383,Excellent,Negative,23,Online Order,Jason Robbins,"48866 Annette Causeway Suite 502
Karashire, TX 13266",713.225.9879x848,twarner@example.net,Kimberly Cervantes,sherrymurillo@example.org,Thursday,79.9828282493548
2023-01-05 11:00:00,Pizza Margherita,1,7.2578223749512,South,Cash,True,Rainy,34.0098112776892,Poor,Negative,28,Online Order,Raymond Williams,"552 Matthew Locks Suite 472
Brianchester, AR 03521",(729)482-2733,robin73@example.net,Michael Anderson,ruben97@example.net,Thursday,7.2578223749512
2023-01-05 12:00:00,Vanilla Cake,1,17.2513539517929,North,Cash,True,Cloudy,22.7536944103271,Excellent,Neutral,26,Phone Order,Amanda Russell,"002 Roberts Keys Suite 150
South Colleenberg, ME 51609",(910)242-6632,felicialowe@example.net,Sonya Castillo,zmccarthy@example.org,Thursday,17.2513539517929
2023-01-05 13:00:00,Fruit Cake,5,8.10963504781337,South,Online,False,Cloudy,23.7914878992674,Good,Neutral,46,Online Order,Donna Khan,"PSC 8714, Box 1672
APO AA 84250",+1-865-266-6014x648,stephen77@example.org,Traci Stanton,gravesgina@example.org,Thursday,40.5481752390668
2023-01-05 14:00:00,Pizza Margherita,4,16.7358249419013,North,Credit Card,False,Cloudy,26.0995479032745,Good,Positive,52,Phone Order,Lisa Farmer,"37567 Pruitt Highway Suite 269
Nancyton, GA 05819",001-280-323-7394x3230,gross@example.org,Christopher Wilson,cjackson@example.com,Thursday,66.9432997676052
2023-01-05 15:00:00,Red Velvet Cake,2,16.0186688468212,West,Cash,False,Sunny,25.7474670283868,Poor,Neutral,17,In Store,Dwayne Pratt,"PSC 5220, Box 3802
APO AA 08829",9547293578,janetgonzalez@example.com,Mackenzie Watson,omarquez@example.net,Thursday,32.0373376936424
2023-01-05 16:00:00,Carrot Cake,1,9.50734078400648,East,Credit Card,True,Rainy,27.15434218268169,Good,Neutral,30,Phone Order,Ruth Stone,"80597 Drew Bypass
Lake Chelsea, WY 25655",(804)992-4652x54747,stephaniestanley@example.org,Heather Davis,kristi56@example.net,Thursday,9.50734078400648
2023-01-05 17:00:00,Pizza Pepperoni,5,9.88734676346674,East,Credit Card,False,Sunny,26.8447523082644,Excellent,Negative,34,Phone Order,Tony Anderson,"482 Nunez Union
Port Brandon, LA 61137",950-806-7506x2373,zmason@example.com,Richard Green,nancygarcia@example.net,Thursday,49.4367338173337
2023-01-05 18:00:00,Vanilla Cake,4,16.8878208794437,South,Cash,True,Cloudy,22.56152390005,Excellent,Unknown,46,Phone Order,Robert Fields MD,"1144 Jones Viaduct
Traceyburgh, WA 63663",7712035703,lindsey69@example.org,Megan Brown,hollygrant@example.org,Thursday,67.5512835177751
2023-01-05 19:00:00,Pizza Margherita,4,11.9216826783096,East,Online,False,Rainy,24.0081484322911,Good,Positive,37,Phone Order,Brenda Woods,"947 Jessica Course Apt. 036
Port Adriennemouth, OH 56378",663-833-1627,katieyates@example.org,Ashley Vargas,christopher61@example.net,Thursday,47.6867307132387
2023-01-05 20:00:00,Carrot Cake,2,15.9622704306771,West,Credit Card,False,Cloudy,27.6367007778128,Poor,Neutral,31,In Store,Sarah Rodriguez,"10233 Lynn Square Suite 499
Sullivanfort, IN 85281",001-840-940-1700x5862,vsimpson@example.org,Justin Spencer,jeremy29@example.net,Thursday,31.9245408613542
2023-01-05 21:00:00,Carrot Cake,5,7.21976221048752,East,Cash,False,Cloudy,22.211808761392,Excellent,Negative,30,In Store,Kevin Rodriguez DDS,"USCGC Hawkins
FPO AA 83509",347-605-1527x450,heidiromero@example.com,Paul Fowler,whitney54@example.net,Thursday,36.0988110524376
2023-01-05 22:00:00,Red Velvet Cake,4,17.7883667285233,South,Credit Card,True,Sunny,29.1748351346902,Excellent,Unknown,52,In Store,Cory Allen,"USS Zavala
FPO AA 37515",(527)580-9446x5001,james05@example.com,Crystal Perez,Unknown,Thursday,71.1534669140932
2023-01-05 23:00:00,Chocolate Cake,1,15.6632707502347,West,Online,True,Cloudy,28.4862095982671,Average,Negative,22,Phone Order,Kathy Byrd,"789 Russell Summit Suite 010
Tammytown, NJ 03288",725-534-1241x947,marythompson@example.org,Jose Baker,bettyclarke@example.org,Thursday,15.6632707502347
2023-01-06 00:00:00,Red Velvet Cake,2,18.6041421325225,North,Online,True,Rainy,30.7205347457338,Poor,Negative,33,In Store,Rachel Jones,"253 Kelley Spur
Wallermouth, GU 72841",953-438-8065,alexisgarcia@example.net,Kenneth King,perezjennifer@example.org,Friday,37.208284265045
2023-01-06 01:00:00,Chocolate Cake,5,6.98558568552458,South,Online,True,Cloudy,34.0655692306905,Average,Neutral,44,Online Order,Patrick Hall,"92516 Decker Locks
North Michelleberg, RI 24368",560.568.7798x00931,Unknown,Marcia Tyler,langdavid@example.org,Friday,34.9279284276229
2023-01-06 02:00:00,Chocolate Cake,2,13.8952175054089,North,Cash,True,Cloudy,33.6838184165173,Good,Negative,48,In Store,Paula Johnson,"050 Savannah Grove Suite 415
Lauramouth, LA 38699",459.374.7656x777,matthewsrobert@example.org,Robert Williams,davidharrison@example.net,Friday,27.7904350108179
2023-01-06 03:00:00,Vanilla Cake,1,13.9868087756048,West,Cash,True,Sunny,27.15434218268169,Good,Positive,28,Phone Order,Penny Boyer,"4331 Andrew Ports
West Robert, VI 48816",971.993.6277x7677,amandamoore@example.org,Brenda Wiley,gail60@example.org,Friday,13.9868087756048
2023-01-06 04:00:00,Red Velvet Cake,5,10.3019111082017,South,Online,True,Rainy,23.6707339553555,Average,Positive,36,Online Order,Jeffrey Mcintyre,"33945 Hawkins Lights
North Collin, NJ 12116",+1-287-745-5979x0192,howard06@example.net,Jason Ingram,robertwilliams@example.net,Friday,51.5095555410086
2023-01-06 05:00:00,Pizza Pepperoni,2,11.8769963685388,South,Cash,True,Sunny,21.9734795995903,Poor,Unknown,58,Phone Order,Brian Hunt,"1418 Christine Summit
Heathertown, LA 35607",556.956.6214,victoriasellers@example.org,Matthew Watson,marcusdavis@example.org,Friday,23.7539927370777
2023-01-06 06:00:00,Pizza Beef Double decker,3,5.5697234493478,West,Online,True,Cloudy,24.5341505074467,Excellent,Negative,31,Online Order,Shawn Wright,"985 Edward Fort
Lake Dianeville, ID 97215",736.539.4645x9461,hullkayla@example.org,Michael Smith,Unknown,Friday,16.7091703480434
2023-01-06 07:00:00,Pizza Beef Double decker,1,16.1879005794051,East,Cash,False,Sunny,33.4262775914947,Good,Unknown,29,Phone Order,John Morris,"176 Jacob Mission
East Ashleyberg, OH 98253",963.511.2539x9127,byrdpatricia@example.net,Brandon Arellano,omar13@example.org,Friday,16.1879005794051
2023-01-06 08:00:00,Red Velvet Cake,1,13.2398371910476,South,Online,False,Sunny,34.5808021193523,Poor,Negative,46,Phone Order,Adrian Reeves,"14252 Kristin Burg Apt. 894
East Teresaport, NJ 66711",(891)407-3879x123,xarnold@example.org,Cynthia Rogers,vsavage@example.org,Friday,13.2398371910476
2023-01-06 09:00:00,Red Velvet Cake,1,5.8661157780376,South,Credit Card,True,Sunny,32.8898742660571,Poor,Unknown,27,Online Order,Amanda Guerra,"652 Woods Overpass Suite 440
Lisaton, DE 73120",8932290202,sonya26@example.net,Christopher Smith,scott68@example.org,Friday,5.8661157780376
2023-01-06 10:00:00,Vanilla Cake,3,15.2113383944072,North,Online,True,Sunny,21.6502658169131,Good,Neutral,35,In Store,Craig Lee,"36945 Brown Points
West Ryan, OR 92476",231.515.9333x2417,xthompson@example.com,Michael Bell,Unknown,Friday,45.6340151832218
2023-01-06 11:00:00,Red Velvet Cake,3,12.0017311584678,East,Online,True,Cloudy,34.2114199708969,Good,Negative,54,Online Order,Melissa Zamora,"710 Lisa Prairie
Christianbury, WI 96197",(399)399-8809x542,Unknown,Robert Williamson,william87@example.com,Friday,36.0051934754034
2023-01-06 12:00:00,Chocolate Cake,4,5.516918891375,North,Cash,True,Cloudy,26.3503704102617,Poor,Neutral,47,Online Order,Christina Werner,"758 Shane Rue Suite 322
Lake Sarah, UT 97414",(351)997-2448,amitchell@example.net,Sarah Durham,michaeldavis@example.com,Friday,22.0676755655
2023-01-06 13:00:00,Carrot Cake,2,19.5441159027214,North,Cash,False,Rainy,20.1396543614353,Excellent,Negative,41,Online Order,Katherine Gordon,"89268 Kevin Freeway
West Daniel, CO 49335",441.928.9954x035,meganwest@example.net,Anita Fisher,walter45@example.net,Friday,39.0882318054428
2023-01-06 14:00:00,Carrot Cake,4,19.2366821463416,East,Cash,False,Sunny,26.6359061112229,Average,Negative,49,Online Order,Samuel Morrison,"PSC 4457, Box 4505
APO AA 08146",257-574-5132,hernandezmatthew@example.org,Kimberly Hampton,nathan00@example.com,Friday,76.9467285853664
2023-01-06 15:00:00,Chocolate Cake,2,12.6935362422079,East,Cash,True,Sunny,20.691037545132,Good,Positive,30,Online Order,Alicia Brown,"6933 Cooper Mission Suite 891
North Anna, VT 02931",848-432-4618,wgrant@example.net,Susan Davis,molly10@example.net,Friday,25.3870724844159
2023-01-06 16:00:00,Fruit Cake,3,6.40508631058865,West,Cash,False,Rainy,27.15434218268169,Average,Neutral,42,Phone Order,James Ramirez,"2948 Christopher Parks
Jenniferland, OR 96259",001-891-572-2966x6537,derek02@example.com,Kathleen Ingram,ryan67@example.org,Friday,19.2152589317659
2023-01-06 17:00:00,Chocolate Cake,3,16.3193183239788,East,Cash,False,Sunny,25.0783104115557,Poor,Positive,48,Phone Order,Angela Manning,"4982 Riley Grove Apt. 224
Hopkinsbury, GU 53680",+1-755-967-7091x725,markholt@example.net,Kelly Li,lance69@example.net,Friday,48.9579549719366
2023-01-06 18:00:00,Pizza Pepperoni,4,12.3789665015859,South,Credit Card,True,Rainy,27.1015240039107,Average,Unknown,15,In Store,Michelle Roberts,"628 Erica Turnpike Suite 241
Reedview, VA 11549",+1-742-450-6337x3053,evan70@example.net,Marcus Nelson,ryanreed@example.com,Friday,49.5158660063437
2023-01-06 19:00:00,Cheesecake,5,9.5367121743407,East,Online,True,Cloudy,27.15434218268169,Excellent,Unknown,55,In Store,James Banks,"0151 Kennedy Locks
Hendrixmouth, LA 57288",706-322-6856,angelicaklein@example.org,Beth Smith,tracy19@example.net,Friday,47.6835608717035
2023-01-06 20:00:00,Pizza Margherita,4,12.3712726629283,West,Online,True,Rainy,27.15434218268169,Poor,Unknown,45,Online Order,Douglas King,"288 Stephanie Trafficway Apt. 323
Greenchester, AL 85330",834-696-7454x3374,eric13@example.com,Diana Franklin,cynthia19@example.net,Friday,49.4850906517134
2023-01-06 21:00:00,Chocolate Cake,2,12.8366621810819,West,Online,True,Sunny,29.9285236470789,Excellent,Neutral,50,In Store,Jason Bernard,"57614 Matthew Parks Suite 159
Kathleenburgh, ME 13904",421.533.8655x8936,brianna88@example.net,Sean Lang,terri18@example.org,Friday,25.6733243621639
2023-01-06 22:00:00,Red Velvet Cake,4,13.440675485335,West,Credit Card,False,Rainy,26.5107330271727,Poor,Positive,58,In Store,Susan Bowers,"586 Adkins Terrace
South Julieland, MT 80454",(289)362-9065x36062,gibbsmichelle@example.org,Thomas Padilla,garciajustin@example.org,Friday,53.7627019413403
2023-01-06 23:00:00,Red Velvet Cake,1,11.6183557048298,East,Online,True,Cloudy,32.2914178050554,Excellent,Neutral,47,Online Order,Eugene Mccoy,"27219 Bailey Parkway Apt. 498
Sanchezton, MT 75537",(343)656-8054x61910,Unknown,Lisa Chen,carterpatrick@example.org,Friday,11.6183557048298
2023-01-07 00:00:00,Vanilla Cake,2,14.0863295470858,East,Credit Card,False,Sunny,33.5837320635969,Poor,Neutral,47,Phone Order,Jessica Stewart,"70939 Brenda Hills Apt. 177
New Josephfurt, VA 34340",+1-280-249-9904,sophia74@example.net,Ashley Wyatt,kari69@example.org,Saturday,28.1726590941717
2023-01-07 01:00:00,Chocolate Cake,2,18.7810206590956,North,Credit Card,True,Cloudy,21.7963994964829,Excellent,Negative,53,Phone Order,Victor King,"125 Ortega Tunnel
Hawkinshaven, VT 76423",001-541-897-8617,jhuff@example.com,Nicholas Williams,vmathews@example.org,Saturday,37.5620413181913
2023-01-07 02:00:00,Vanilla Cake,5,10.4340213064788,North,Credit Card,False,Cloudy,27.9789946632918,Poor,Positive,32,In Store,Dr. Megan Reyes,"169 James Estate
West Brandi, UT 25752",484-351-7962,tracidavis@example.net,Harry House,rogerslarry@example.com,Saturday,52.1701065323943
2023-01-07 03:00:00,Chocolate Cake,3,15.8857469482992,South,Online,True,Rainy,24.2676793961366,Excellent,Neutral,37,Phone Order,Travis Richard,"USNS Figueroa
FPO AP 84984",(462)684-4941x04816,Unknown,Jacob Dixon,huangsusan@example.org,Saturday,47.6572408448977
2023-01-07 04:00:00,Pizza Margherita,2,18.4167883523634,North,Credit Card,True,Cloudy,20.7059179681542,Poor,Positive,37,Phone Order,William Brown,"86447 George Junctions Suite 752
Lake Thomasland, ID 40357",625.667.2394x36274,Unknown,Raymond Green,cohenmelvin@example.com,Saturday,36.8335767047269
2023-01-07 05:00:00,Cheesecake,3,11.839689136399,South,Online,False,Sunny,30.0282004267097,Excellent,Positive,29,In Store,Michael Sanchez,"6210 Carter Drives Apt. 810
Longfurt, DC 87975",(225)405-9766x311,tiffany18@example.com,Lisa Dawson,Unknown,Saturday,35.5190674091971
2023-01-07 06:00:00,Carrot Cake,4,11.6518375457285,West,Online,False,Cloudy,27.15434218268169,Good,Neutral,40,Online Order,Nicole Nunez MD,"6994 Miller Roads Suite 156
Sylviafort, NY 11663",(318)364-2044x333,opatton@example.com,Stephen Smith,nicolehall@example.net,Saturday,46.6073501829142
2023-01-07 07:00:00,Pizza Beef Double decker,1,14.0317547803216,North,Cash,False,Cloudy,22.4435398171609,Average,Positive,44,In Store,Manuel Lester,"USS Hernandez
FPO AA 85165",(415)429-4581x955,randallthomas@example.org,Elijah Lam,Unknown,Saturday,14.0317547803216
2023-01-07 08:00:00,Chocolate Cake,5,13.8711013913373,East,Cash,True,Rainy,32.1862048643585,Poor,Negative,39,In Store,Heather Washington,"963 Delgado Terrace Suite 836
West Johnathanmouth, NE 65961",(297)479-8727x20238,Unknown,Jacqueline Blackwell,danielle75@example.net,Saturday,69.3555069566866
2023-01-07 09:00:00,Cheesecake,3,17.0988401348941,North,Credit Card,False,Cloudy,32.8009360030541,Excellent,Negative,59,In Store,Pamela Grant,"89955 Smith Trail Apt. 506
Buchananburgh, MA 93542",(882)733-0528x68119,georgecook@example.com,Darlene Martin,bryanjohnson@example.org,Saturday,51.2965204046824
2023-01-07 10:00:00,Carrot Cake,2,12.1472507566743,South,Credit Card,False,Rainy,33.7151066399972,Good,Negative,30,Online Order,Catherine Taylor,"256 Danny Manor Apt. 260
East Jeanettestad, CA 68100",(884)726-9797x7351,chelseamiller@example.org,Gerald Wolf,Unknown,Saturday,24.2945015133487
2023-01-07 11:00:00,Fruit Cake,3,19.9418442445916,North,Online,False,Rainy,23.9792763362907,Poor,Negative,53,Online Order,Stacy Pearson,"306 Reed Meadows Apt. 857
South Markland, MI 25196",001-397-901-4587,jonesdwayne@example.com,Lynn Mcclain,ysuarez@example.net,Saturday,59.8255327337748
2023-01-07 12:00:00,Pizza Margherita,2,5.89207353300921,West,Credit Card,False,Sunny,27.15434218268169,Poor,Positive,59,Online Order,Veronica Sparks,"008 Bailey Pass Suite 576
Manningburgh, GU 37157",398.632.1305,terrytheresa@example.org,Samantha Marshall,qbenton@example.org,Saturday,11.7841470660184
